Year,Semester,Region,Country,Disease,Animal category,Species,Vaccine type,Number of vaccinated
2005,Jul-Dec 2005,Africa,Libya,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Lithuania,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,1362609
2005,Jul-Dec 2005,Europe,Lithuania,Marek's disease (-2011),Domestic,Birds,-,11798440
2005,Jul-Dec 2005,Europe,Lithuania,Newcastle disease virus (Inf. with),Domestic,Birds,-,13193994
2005,Jul-Dec 2005,Europe,Lithuania,Avian infectious bronchitis,Domestic,Birds,-,20159886
2005,Jul-Dec 2005,Europe,Lithuania,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,20838594
2005,Jul-Dec 2005,Europe,Luxembourg,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Madagascar,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Malawi,Newcastle disease virus (Inf. with),Domestic,Birds,-,103570
2005,Jul-Dec 2005,Asia,Malaysia,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Malaysia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mali,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mali,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mali,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mali,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mali,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Malta,Avian infectious bronchitis,Domestic,Birds,-,222000
2005,Jul-Dec 2005,Europe,Malta,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,222000
2005,Jul-Dec 2005,Europe,Malta,Marek's disease (-2011),Domestic,Birds,-,222000
2005,Jul-Dec 2005,Europe,Malta,Newcastle disease virus (Inf. with),Domestic,Birds,-,222000
2005,Jul-Dec 2005,Europe,Moldova,Fowl pox (-2005),Domestic,Birds,-,443119
2005,Jul-Dec 2005,Europe,Moldova,Marek's disease (-2011),Domestic,Birds,-,778010
2005,Jul-Dec 2005,Europe,Moldova,Fowl cholera (-2011),Domestic,Birds,-,943567
2005,Jul-Dec 2005,Europe,Moldova,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,3119301
2005,Jul-Dec 2005,Europe,Moldova,Avian infectious bronchitis,Domestic,Birds,-,3550624
2005,Jul-Dec 2005,Europe,Moldova,Newcastle disease virus (Inf. with),Domestic,Birds,-,7896034
2005,Jul-Dec 2005,Africa,Morocco,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Mozambique,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Myanmar,Fowl pox (-2005),Domestic,Birds,-,588000
2005,Jul-Dec 2005,Asia,Myanmar,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,2285000
2005,Jul-Dec 2005,Asia,Myanmar,Fowl cholera (-2011),Domestic,Birds,-,2363000
2005,Jul-Dec 2005,Asia,Myanmar,Newcastle disease virus (Inf. with),Domestic,Birds,-,42301000
2005,Jul-Dec 2005,Asia,Myanmar,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Myanmar,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Myanmar,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Namibia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Netherlands,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Netherlands,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Netherlands,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Netherlands,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Netherlands,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Oceania,New Zealand,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Niger,Newcastle disease virus (Inf. with),Domestic,Birds,-,20000
2005,Jul-Dec 2005,Africa,Nigeria,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Nigeria,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Nigeria,Fowl typhoid,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Nigeria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Nigeria,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Nigeria,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Oman,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Oman,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Oman,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Palestine,Fowl pox (-2005),Domestic,Birds,-,373940
2005,Jul-Dec 2005,Asia,Palestine,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,1262562
2005,Jul-Dec 2005,Asia,Palestine,Marek's disease (-2011),Domestic,Birds,-,1345000
2005,Jul-Dec 2005,Asia,Palestine,Newcastle disease virus (Inf. with),Domestic,Birds,-,2163892
2005,Jul-Dec 2005,Asia,Palestine,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Paraguay,Newcastle disease virus (Inf. with),Domestic,Birds,-,9973140
2005,Jul-Dec 2005,Americas,Paraguay,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Paraguay,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Paraguay,Fowl typhoid,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Paraguay,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Paraguay,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Peru,Newcastle disease virus (Inf. with),Domestic,Birds,-,1437623
2005,Jul-Dec 2005,Asia,Philippines,Newcastle disease virus (Inf. with),Domestic,Birds,-,608300
2005,Jul-Dec 2005,Europe,Portugal,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,240000
2005,Jul-Dec 2005,Europe,Portugal,Fowl pox (-2005),Domestic,Birds,-,2329000
2005,Jul-Dec 2005,Europe,Portugal,Newcastle disease virus (Inf. with),Domestic,Birds,-,25234200
2005,Jul-Dec 2005,Europe,Romania,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Romania,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Romania,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Romania,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Romania,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Romania,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Russia,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,65044
2005,Jul-Dec 2005,Europe,Russia,Duck virus hepatitis,Domestic,Birds,-,561630
2005,Jul-Dec 2005,Europe,Russia,Fowl cholera (-2011),Domestic,Birds,-,6129640
2005,Jul-Dec 2005,Europe,Russia,Fowl pox (-2005),Domestic,Birds,-,13760510
2005,Jul-Dec 2005,Europe,Russia,Avian infectious laryngotracheitis,Domestic,Birds,-,54458010
2005,Jul-Dec 2005,Europe,Russia,Newcastle disease virus (Inf. with),Domestic,Birds,-,65243930
2005,Jul-Dec 2005,Europe,Russia,Fowl typhoid,Domestic,Birds,-,164362470
2005,Jul-Dec 2005,Europe,Russia,Marek's disease (-2011),Domestic,Birds,-,186653460
2005,Jul-Dec 2005,Europe,Russia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,647455920
2005,Jul-Dec 2005,Europe,Russia,Avian infectious bronchitis,Domestic,Birds,-,697003750
2005,Jul-Dec 2005,Europe,Russia,Avian chlamydiosis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Russia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Russia,Pullorum disease,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Saint Vincent and the Grenadines,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,62000
2005,Jul-Dec 2005,Asia,Saudi Arabia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Senegal,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Serbia and Montenegro,Marek's disease (-2011),Domestic,Birds,-,3365027
2005,Jul-Dec 2005,Europe,Serbia and Montenegro,Avian infectious bronchitis,Domestic,Birds,-,4253759
2005,Jul-Dec 2005,Europe,Serbia and Montenegro,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,13555576
2005,Jul-Dec 2005,Europe,Serbia and Montenegro,Newcastle disease virus (Inf. with),Domestic,Birds,-,18011544
2005,Jul-Dec 2005,Asia,Singapore,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Singapore,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Singapore,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Singapore,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Singapore,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Singapore,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Slovenia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,South Africa,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,19661
2005,Jul-Dec 2005,Africa,South Africa,Avian infectious laryngotracheitis,Domestic,Birds,-,30000
2005,Jul-Dec 2005,Africa,South Africa,Fowl pox (-2005),Domestic,Birds,-,70000
2005,Jul-Dec 2005,Africa,South Africa,Newcastle disease virus (Inf. with),Domestic,Birds,-,685878
2005,Jul-Dec 2005,Africa,South Africa,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Sri Lanka,Pullorum disease,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Suriname,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,1000000
2005,Jul-Dec 2005,Americas,Suriname,Marek's disease (-2011),Domestic,Birds,-,1000000
2005,Jul-Dec 2005,Americas,Suriname,Newcastle disease virus (Inf. with),Domestic,Birds,-,1000000
2005,Jul-Dec 2005,Europe,Sweden,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Sweden,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Sweden,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Syria,Newcastle disease virus (Inf. with),Domestic,Birds,-,3062373
2005,Jul-Dec 2005,Asia,Tajikistan,Avian infectious bronchitis,Domestic,Birds,-,78000
2005,Jul-Dec 2005,Africa,Tanzania,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Tanzania,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Thailand,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Thailand,Duck virus enteritis (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Thailand,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Thailand,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Togo,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Togo,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Togo,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Tunisia,Fowl pox (-2005),Domestic,Birds,-,12000000
2005,Jul-Dec 2005,Africa,Tunisia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,50000000
2005,Jul-Dec 2005,Africa,Tunisia,Avian infectious bronchitis,Domestic,Birds,-,70000000
2005,Jul-Dec 2005,Africa,Tunisia,Newcastle disease virus (Inf. with),Domestic,Birds,-,70000000
2005,Jul-Dec 2005,Asia,Türkiye (Rep. of),Fowl typhoid,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Uganda,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Uganda,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Fowl cholera (-2011),Domestic,Birds,-,349841
2005,Jul-Dec 2005,Europe,Ukraine,Fowl typhoid,Domestic,Birds,-,5788564
2005,Jul-Dec 2005,Europe,Ukraine,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Duck virus enteritis (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Duck virus hepatitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Europe,Ukraine,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,United Arab Emirates,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Duck virus enteritis (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Duck virus hepatitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,United States of America,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Uruguay,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Uruguay,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Uruguay,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Uruguay,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Uruguay,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Venezuela,Newcastle disease virus (Inf. with),Domestic,Birds,-,122000000
2005,Jul-Dec 2005,Americas,Venezuela,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Venezuela,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Americas,Venezuela,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Vietnam,Duck virus enteritis (-2005),Domestic,Birds,-,11200000
2005,Jul-Dec 2005,Asia,Vietnam,Newcastle disease virus (Inf. with),Domestic,Birds,-,85000000
2005,Jul-Dec 2005,Asia,Vietnam,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Vietnam,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Asia,Vietnam,Pullorum disease,Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,Newcastle disease virus (Inf. with),Domestic,Birds,-,259284
2005,Jul-Dec 2005,Africa,Zimbabwe,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jul-Dec 2005,Africa,Zimbabwe,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Afghanistan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Afghanistan,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Afghanistan,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Afghanistan,Pullorum disease,Domestic,Birds,-,-
2005,Jan-Jun 2005,Europe,Albania,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Algeria,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Algeria,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Algeria,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Algeria,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Algeria,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Duck virus hepatitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Angola,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Fowl typhoid,Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Argentina,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,High pathogenicity avian influenza viruses (poultry) (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Armenia,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Newcastle disease virus (Inf. with),Domestic,Birds,-,165000000
2005,Jan-Jun 2005,Oceania,Australia,Avian infectious bronchitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Fowl cholera (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Fowl pox (-2005),Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Oceania,Australia,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Azerbaijan,Newcastle disease virus (Inf. with),Domestic,Birds,-,4546177
2005,Jan-Jun 2005,Asia,Bahrain,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Bahrain,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Europe,Belarus,Fowl cholera (-2011),Domestic,Birds,-,2776049
2005,Jan-Jun 2005,Europe,Belarus,Avian infectious laryngotracheitis,Domestic,Birds,-,9583000
2005,Jan-Jun 2005,Europe,Belarus,Marek's disease (-2011),Domestic,Birds,-,16238000
2005,Jan-Jun 2005,Europe,Belarus,Newcastle disease virus (Inf. with),Domestic,Birds,-,42774050
2005,Jan-Jun 2005,Europe,Belgium,Avian infectious laryngotracheitis,Domestic,Birds,-,-
2005,Jan-Jun 2005,Europe,Belgium,Newcastle disease virus (Inf. with),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Bhutan,Newcastle disease virus (Inf. with),Domestic,Birds,-,4700
2005,Jan-Jun 2005,Asia,Bhutan,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Asia,Bhutan,Marek's disease (-2011),Domestic,Birds,-,-
2005,Jan-Jun 2005,Africa,Botswana,Newcastle disease virus (Inf. with),Domestic,Birds,-,17965000
2005,Jan-Jun 2005,Africa,Botswana,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,-
2005,Jan-Jun 2005,Americas,Brazil,Pullorum disease,Domestic,Birds,-,100673
2005,Jan-Jun 2005,Americas,Brazil,Mycoplasma gallisepticum (Avian mycoplasmosis) (Inf. with),Domestic,Birds,-,296787
2005,Jan-Jun 2005,Americas,Brazil,Fowl cholera (-2011),Domestic,Birds,-,534203
2005,Jan-Jun 2005,Americas,Brazil,Fowl typhoid,Domestic,Birds,-,3132426
2005,Jan-Jun 2005,Americas,Brazil,Newcastle disease virus (Inf. with),Domestic,Birds,-,205990906
2005,Jan-Jun 2005,Americas,Brazil,Avian infectious bronchitis,Domestic,Birds,-,208508299
2005,Jan-Jun 2005,Americas,Brazil,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,540041533
2005,Jan-Jun 2005,Americas,Brazil,Marek's disease (-2011),Domestic,Birds,-,660268267
2005,Jan-Jun 2005,Asia,Brunei,Infectious bursal disease (Gumboro disease),Domestic,Birds,-,5199479
2005,Jan-Jun 2005,Asia,Brunei,Newcastle disease virus (Inf. with),Domestic,Birds,-,5199479
2005,Jan-Jun 2005,Europe,Bulgaria,Fowl cholera (-2011),Domestic,Birds,-,321182
