Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
278971,African swine fever,,47.470458,21.998041,Bagamér,Hungary,Europe,2020-09-09T00:00:00Z,2020-09-22T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
273473,African swine fever,,47.65495,21.86347,Nyírmártonfalva,Hungary,Europe,2020-05-23T00:00:00Z,2020-06-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
272857,African swine fever,,47.685278,21.978056,Nyíradony,Hungary,Europe,2020-05-18T00:00:00Z,2020-05-27T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267721,African swine fever,,47.63657,22.03966,Nyarlugos,Hungary,Europe,,2020-03-17T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
265895,African swine fever,,47.606305,21.262958,Hortobágy,Hungary,Europe,2020-01-23T00:00:00Z,2020-01-28T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269535,African swine fever,,47.649511,22.073877,Fulop,Hungary,Europe,2020-03-25T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
269530,African swine fever,,47.635339,22.065608,Fulop,Hungary,Europe,2020-03-19T00:00:00Z,2020-04-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
283952,African swine fever,,47.441238,21.900917,Létavértes,Hungary,Europe,2020-11-23T00:00:00Z,2020-12-08T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
280566,African swine fever,,47.839091,21.226166,Görbeháza,Hungary,Europe,2020-10-02T00:00:00Z,2020-10-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
275233,African swine fever,,47.66,21.96,Nyíracsád,Hungary,Europe,2020-06-24T00:00:00Z,2020-06-30T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
252411,African swine fever,,47.44715,21.94122,Álmosd,Hungary,Europe,2019-04-28T00:00:00Z,2019-05-02T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
280567,African swine fever,,47.506997,21.873341,Vámospércs,Hungary,Europe,2020-10-06T00:00:00Z,2020-10-15T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
271290,African swine fever,,47.584501,22.018791,Nyírábrány,Hungary,Europe,2020-04-16T00:00:00Z,2020-04-28T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
264336,African swine fever,,47.610437,21.262847,Hortobágy,Hungary,Europe,2019-12-15T00:00:00Z,2019-12-24T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
279807,African swine fever,,47.574911,22.092747,Nyírábrány,Hungary,Europe,2020-09-23T00:00:00Z,2020-10-06T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
277379,African swine fever,,47.458671,21.991324,Bagamér,Hungary,Europe,2020-08-17T00:00:00Z,2020-08-24T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267853,African swine fever,,47.588057,22.009333,Nyirabrany,Hungary,Europe,2020-02-20T00:00:00Z,2020-03-04T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
263425,African swine fever,,47.700146,21.164415,Újszentmargita,Hungary,Europe,2019-12-29T00:00:00Z,2020-01-07T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
260234,African swine fever,,47.79417,21.037495,Tiszafured,Hungary,Europe,2019-08-26T00:00:00Z,2019-09-03T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
259794,African swine fever,,47.751503,20.986133,Tiszakeszi,Hungary,Europe,2019-08-26T00:00:00Z,2019-08-29T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
267688,African swine fever,,47.63226,22.045449,Fülöp,Hungary,Europe,2020-02-04T00:00:00Z,2020-02-19T00:00:00Z,"Wild,Wild boar (Sus scrofa) (Suidae),",WOAH (former OIE),,,Confirmed
