Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
225378,Influenza - Avian,;H7N9 LPAI;,23.694782,117.428408,Zhangzhou City,China,Asia,,2017-02-28T00:00:00Z,"Environmental sample,Unspecified env. sample,",National authorities,,,Confirmed
233625,Influenza - Avian,;H7N9 LPAI;,24.516667,117.65,Zhangzhou,China,Asia,,2018-01-24T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
228670,Influenza - Avian,;H7N9 LPAI;,24.4458,117.8173,Zhangzhou City,China,Asia,,2017-06-19T00:00:00Z,"Domestic,Chicken,Environmental sample,Unspecified bird,",National authorities,,,Confirmed
204576,Influenza - Avian,;H7N9 LPAI;,24.114168,117.608428,Zhangpu County,China,Asia,2014-06-30T00:00:00Z,2014-06-30T00:00:00Z,"Domestic,Chicken,",Publications,,,Confirmed
212549,Influenza - Avian,;H7N9 LPAI;,24.395558,117.412084,Zhangzhou,China,Asia,2016-02-24T00:00:00Z,2016-05-17T00:00:00Z,,National authorities,1,,Confirmed
228663,Influenza - Avian,;H7N9 LPAI;,24.1086,117.6283,Zhangzhou City,China,Asia,,2017-06-19T00:00:00Z,"Environmental sample,Unspecified bird,Domestic,Chicken,Domestic,Duck,Domestic,Unspecified bird,",National authorities,,,Confirmed
227636,Influenza - Avian,;H7N9 LPAI;,24.359,117.315,"Gaonan village, Xiaoxi town, Pinghe Count",China,Asia,2017-05-01T00:00:00Z,2017-05-05T00:00:00Z,,National authorities,1,,Confirmed
225379,Influenza - Avian,;H7N9 LPAI;,24.516667,117.65,Zhangzhou City,China,Asia,,2017-02-28T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
228662,Influenza - Avian,;H7N9 LPAI;,24.1169,117.6112,Zhangzhou City,China,Asia,,2017-06-19T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
225381,Influenza - Avian,;H7N9 LPAI;,23.751862,117.395481,Zhangzhou City,China,Asia,,2017-02-28T00:00:00Z,"Domestic,Chicken,",National authorities,,,Confirmed
228668,Influenza - Avian,;H7N9 LPAI;,24.5214,117.6556,Zhangzhou City,China,Asia,,2017-06-19T00:00:00Z,"Environmental sample,Unspecified bird,",National authorities,,,Confirmed
233626,Influenza - Avian,;H7N9 LPAI;,24.516667,117.65,Zhangzhou,China,Asia,,2018-01-24T00:00:00Z,"Domestic,Unspecified bird,",National authorities,,,Confirmed
231475,Influenza - Avian,;H7N9 LPAI;,24.115695,117.618686,"North Market, Sui Town, Zhangpu County.",China,Asia,,2017-10-23T00:00:00Z,"Domestic,Duck,",National authorities,,,Confirmed
