Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
183580,African horse sickness,,-33.0174,19.0084,"WCP_AHS_2014_003, Bergrivier",South Africa,Africa,2014-02-22T00:00:00Z,2014-03-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212541,African horse sickness,,-33.6,18.8,AHS_WCP_2016_005,South Africa,Africa,2016-04-28T00:00:00Z,2016-05-13T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
185477,African horse sickness,,-32.86,18.66,"WCP_AHS_2014_027, Bergrivier",South Africa,Africa,2014-04-29T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
184378,African horse sickness,,-33.0219,18.9963,"WCP_AHS_2014_009, Bergrivier",South Africa,Africa,2014-03-13T00:00:00Z,2014-04-14T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
293390,African horse sickness,,-32,19,AHS_WCP_2021_001,South Africa,Africa,2021-04-09T00:00:00Z,2021-04-15T00:00:00Z,"Domestic,Equidae,",WOAH (former OIE),,,Confirmed
183579,African horse sickness,,-33.048,18.9652,"WCP_AHS_2014_005, Bergrivier",South Africa,Africa,2014-02-22T00:00:00Z,2014-03-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
163166,African horse sickness,;1;,-33.46481,18.47264,AHS_WCP2011_46,South Africa,Africa,2011-03-31T00:00:00Z,2011-06-10T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187182,African horse sickness,,-33.7781,19.6791,"WCP_AHS_2014_035, Breede Valley",South Africa,Africa,2014-04-30T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
129580,African horse sickness,,-33.77,19.68,Dageraad,South Africa,Africa,2006-03-27T00:00:00Z,2006-05-08T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
185030,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_019, Bergrivier",South Africa,Africa,2014-03-21T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187179,African horse sickness,,-33.8462,19.96263,"WCP_AHS_2014_038, Breede Valley",South Africa,Africa,2014-05-21T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
183582,African horse sickness,,-33.1866,18.9933,"WCP_AHS_2014_006, Bergrivier",South Africa,Africa,2014-02-22T00:00:00Z,2014-03-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
185034,African horse sickness,,-33.565,18.938,"WCP_AHS_2014_014, Bergrivier",South Africa,Africa,2014-03-28T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
129581,African horse sickness,,-33.77,19.58,Rondeheuwel,South Africa,Africa,2006-03-27T00:00:00Z,2006-05-08T00:00:00Z,"Domestic,horse,",National authorities,,,Confirmed
185033,African horse sickness,,-33.16764,19.02366,"WCP_AHS_2014_021, Bergrivier",South Africa,Africa,2014-03-26T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
184379,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_013, Bergrivier",South Africa,Africa,2014-03-13T00:00:00Z,2014-04-14T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
184384,African horse sickness,,-33.1786,18.9952,"WCP_AHS_2014_010, Bergrivier",South Africa,Africa,2014-03-26T00:00:00Z,2014-04-14T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212736,African horse sickness,;1;,-33.6,19,AHS_WCP_2016_007,South Africa,Africa,2016-04-26T00:00:00Z,2016-06-01T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
185478,African horse sickness,,-33.57414,19.07234,"WCP_AHS_2014_026, Drakenstein",South Africa,Africa,2014-04-29T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
185480,African horse sickness,,-33.67511,18.94196,"WCP_AHS_2014_028, Drakenstein",South Africa,Africa,2014-04-30T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
185036,African horse sickness,,-33.18102,19.01002,"WCP_AHS_2014_024, Bergrivier",South Africa,Africa,2014-03-28T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187175,African horse sickness,,-33.81348,19.78239,"WCP_AHS_2014_032, Breede Valley",South Africa,Africa,2014-04-30T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
184383,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_008, Bergrivier",South Africa,Africa,2014-03-25T00:00:00Z,2014-04-14T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187178,African horse sickness,,-33.83319,19.7636,"WCP_AHS_2014_037, Breede Valley",South Africa,Africa,2014-05-21T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
183581,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_004, Bergrivier",South Africa,Africa,2014-02-22T00:00:00Z,2014-03-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212737,African horse sickness,;1;,-33.6,18.9,AHS_WCP_2016_008,South Africa,Africa,2016-05-02T00:00:00Z,2016-06-01T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
211782,African horse sickness,,-33.7,19,AHS_WCP_2016_001,South Africa,Africa,2016-04-02T00:00:00Z,2016-04-08T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
185476,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_029, Witzenberg",South Africa,Africa,2014-04-27T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
185475,African horse sickness,,-33.84211111,19.83086111,"WCP_AHS_2014_030, Robertson",South Africa,Africa,2014-04-09T00:00:00Z,2014-05-28T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187176,African horse sickness,,-33.86184,19.70181,"WCP_AHS_2014_033, Breede Valley",South Africa,Africa,2014-05-02T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187177,African horse sickness,,-33.8397,19.92478,"WCP_AHS_2014_034, Breede Valley",South Africa,Africa,2014-05-08T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212000,African horse sickness,,-33.7,19,AHS_WCP_2016_002,South Africa,Africa,2016-04-20T00:00:00Z,2016-05-03T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
185035,African horse sickness,,-33.181,19.01,"WCP_AHS_2014_020, Bergrivier",South Africa,Africa,2014-03-28T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
212539,African horse sickness,,-33.6,18.9,AHS_WCP_2016_003,South Africa,Africa,2016-04-27T00:00:00Z,2016-05-13T00:00:00Z,"Domestic,Horse,",WOAH (former OIE),,,Confirmed
185032,African horse sickness,,-33.17845,19.01073,"WCP_AHS_2014_023, Bergrivier",South Africa,Africa,2014-03-24T00:00:00Z,2014-05-08T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
187174,African horse sickness,,-33.84211,19.83086,"WCP_AHS_2014_036, Breede Valley",South Africa,Africa,2014-04-09T00:00:00Z,2014-06-20T00:00:00Z,"Domestic,horse,",WOAH (former OIE),,,Confirmed
